panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct
MH_487_551081,Senvad Bk,Senvad Bk,Igatpuri,Nashik,19.68921,73.66121,95.8,31.08,3.1,739.3,51.8,677.1,801.4,14.5,213.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551082,Khairgaon,Khairgaon,Igatpuri,Nashik,19.70456,73.66773,97.03,29.88,3.0,736.1,51.5,674.3,797.9,14.5,214.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551076,Deole,Deole,Igatpuri,Nashik,19.72007,73.65409,96.31,27.69,3.3,744.9,52.1,682.4,807.5,14.5,213.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551088,Kanchangaon,Kanchangaon,Igatpuri,Nashik,19.68884,73.64077,93.77,30.24,30.3,751.5,52.6,688.4,814.7,14.5,212.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551065,Khambale,Khambale,Igatpuri,Nashik,19.73286,73.6316,94.67,25.37,31.8,759.0,53.1,695.3,822.7,14.5,212.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551053,Manik Khamb,Manik Khamb,Igatpuri,Nashik,19.75504,73.63937,96.39,23.53,30.5,755.4,52.9,691.9,818.8,14.5,212.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551051,Mukane,Mukane,Igatpuri,Nashik,19.80395,73.64935,97.89,19.61,28.8,751.6,52.6,688.4,814.7,14.5,213.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551068,Waghere,Waghere,Igatpuri,Nashik,19.76492,73.68549,101.25,25.37,2.6,728.1,51.0,666.9,789.3,14.5,214.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551070,Garudeshwar,Garudeshwar,Igatpuri,Nashik,19.77387,73.70116,103.15,25.72,2.2,719.1,50.3,658.8,779.5,14.5,215.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551071,Malunje,Malunje,Igatpuri,Nashik,19.76108,73.72064,104.47,26.47,1.8,706.9,49.5,647.5,766.3,14.5,216.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551074,Somaj,Somaj,Igatpuri,Nashik,19.74584,73.69381,101.23,27.56,2.4,722.3,50.6,661.6,783.0,14.5,215.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551073,Mogare,Mogare,Igatpuri,Nashik,19.7437,73.70678,102.4,28.61,2.1,714.4,50.0,654.4,774.4,14.5,215.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551072,Samnere,Samnere,Igatpuri,Nashik,19.74554,73.729,104.64,27.92,1.6,701.2,49.1,642.2,760.1,14.5,216.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551069,Senvad Kh,Senvad Kh,Igatpuri,Nashik,19.78666,73.69454,102.9,24.22,2.4,723.7,50.7,662.8,784.5,14.5,215.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551055,Padli Deshmukh,Padli Deshmukh,Igatpuri,Nashik,19.80134,73.68391,101.49,22.29,2.6,730.7,51.1,669.4,792.0,14.5,214.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551056,Janori,Janori,Igatpuri,Nashik,19.80605,73.70313,103.37,22.38,2.2,719.4,50.4,658.9,779.9,14.5,215.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551057,Laxminagar,Laxminagar,Igatpuri,Nashik,19.79865,73.71143,104.38,22.81,2.0,714.1,50.0,654.1,774.1,14.5,215.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551061,Nandgaon Bk,Nandgaon Bk,Igatpuri,Nashik,19.79787,73.72957,106.26,22.28,1.6,703.2,49.2,644.1,762.2,14.5,216.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551058,Krishnanagar,Krishnanagar,Igatpuri,Nashik,19.80383,73.72939,106.12,21.65,1.6,703.5,49.2,644.5,762.6,14.5,216.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551044,Gadgadsangvi,Gadgadsangvi,Igatpuri,Nashik,19.87334,73.64811,96.58,14.4,29.0,755.4,52.9,692.0,818.9,14.5,213.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551045,Murambi,Murambi,Igatpuri,Nashik,19.84122,73.64675,96.91,16.42,29.3,754.8,52.8,691.4,818.2,14.5,213.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551047,Lahamagewadi,Lahamagewadi,Igatpuri,Nashik,19.88004,73.69375,101.24,15.83,2.4,728.4,51.0,667.2,789.6,14.5,215.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551046,Wadivarhe,Wadivarhe,Igatpuri,Nashik,19.85619,73.6754,99.65,17.83,2.8,738.3,51.7,676.2,800.3,14.5,214.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551050,Gondedumala,Gondedumala,Igatpuri,Nashik,19.83004,73.68347,100.9,20.17,2.6,732.3,51.3,670.7,793.8,14.5,214.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551049,Kurhegaon,Kurhegaon,Igatpuri,Nashik,19.83164,73.69941,102.52,19.99,2.3,722.8,50.6,662.1,783.5,14.5,215.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551048,Belgaon Kurhe,Belgaon Kurhe,Igatpuri,Nashik,19.844,73.7161,104.04,17.98,1.9,713.3,49.9,653.4,773.2,14.5,216.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551059,Nandurvaidya,Nandurvaidya,Igatpuri,Nashik,19.82577,73.74169,106.99,18.95,1.3,697.1,48.8,638.6,755.7,14.5,217.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551060,Sakur,Sakur,Igatpuri,Nashik,19.79586,73.77302,110.77,21.66,0.6,677.0,47.4,620.1,733.9,14.5,218.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551066,Daundat,Daundat,Igatpuri,Nashik,19.7352,73.66155,97.66,26.61,3.1,741.2,51.9,678.9,803.4,14.5,213.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551109,Shenit,Shenit,Igatpuri,Nashik,19.80921,73.80677,114.0,20.18,-0.2,559.2,39.1,512.3,606.1,3.2,219.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551062,Ghoti Kh,Ghoti Kh,Igatpuri,Nashik,19.76805,73.76001,108.58,24.88,0.9,683.6,47.8,626.2,740.9,14.5,217.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551110,Pimpalgaon Dukra,Pimpalgaon Dukra,Igatpuri,Nashik,19.77971,73.79693,112.65,23.39,0.1,661.9,46.3,606.4,717.5,14.5,219.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551113,Kawaddara,Kawaddara,Igatpuri,Nashik,19.76427,73.78541,110.9,25.1,0.3,668.1,46.8,612.0,724.3,14.5,219.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551111,Pimpalgaon Ghadaga,Pimpalgaon Ghadaga,Igatpuri,Nashik,19.77832,73.8222,115.05,23.78,-0.5,557.3,39.0,510.5,604.1,3.2,220.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551112,Ninavi,Ninavi,Igatpuri,Nashik,19.75898,73.82174,114.24,25.9,-0.5,557.4,39.0,510.6,604.2,3.2,220.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551118,Dhamangaon,Dhamangaon,Igatpuri,Nashik,19.73123,73.76642,107.75,28.88,0.8,678.1,47.5,621.1,735.1,14.5,218.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551114,Bharvir Kh,Bharvir Kh,Igatpuri,Nashik,19.74153,73.78912,110.37,27.63,0.2,664.9,46.5,609.1,720.7,14.5,219.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551120,Gambhirwadi,Gambhirwadi,Igatpuri,Nashik,19.72059,73.7747,108.17,30.0,0.6,672.6,47.1,616.1,729.1,14.5,218.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551119,Adsare Kh,Adsare Kh,Igatpuri,Nashik,19.71294,73.77941,108.36,30.83,0.5,669.4,46.9,613.2,725.7,14.5,218.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551116,Bhandardarawadi,Bhandardarawadi,Igatpuri,Nashik,19.72504,73.82945,113.76,29.75,-0.7,556.5,39.0,509.7,603.3,3.2,220.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551115,Bharvir Bk,Bharvir Bk,Igatpuri,Nashik,19.73529,73.81109,112.3,28.41,-0.2,558.7,39.1,511.7,605.6,3.2,220.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551117,Adsare Bk,Adsare Bk,Igatpuri,Nashik,19.7028,73.79911,109.97,31.95,0.0,657.2,46.0,602.0,712.4,14.5,219.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551132,Taked Kh,Taked Kh,Igatpuri,Nashik,19.6848,73.7759,107.05,33.97,0.5,670.3,46.9,614.0,726.6,14.5,218.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551123,Pimpalgaon Mor,Pimpalgaon Mor,Igatpuri,Nashik,19.69963,73.68951,98.98,31.51,2.5,722.8,50.6,662.1,783.5,14.5,215.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551122,Dhamani,Dhamani,Igatpuri,Nashik,19.69535,73.70908,100.76,33.03,2.0,710.8,49.8,651.1,770.6,14.5,215.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551121,Belgaon Tarhale,Belgaon Tarhale,Igatpuri,Nashik,19.71066,73.73044,103.43,31.68,1.6,698.7,48.9,640.0,757.4,14.5,216.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551075,Ubhade,Ubhade,Igatpuri,Nashik,19.72753,73.67961,99.1,28.34,2.7,730.0,51.1,668.7,791.3,14.5,214.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551213,Belu,Belu,Sinnar,Nashik,19.79644,73.8292,116.48,21.91,-0.7,556.5,39.0,509.7,603.3,3.2,220.8,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_487_551212,Agas Khind,Agas Khind,Sinnar,Nashik,19.80372,73.84457,118.0,21.48,-1.0,554.7,38.8,508.1,601.2,3.2,221.5,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_487_550988,Raigadnagar,Raigadnagar,Nashik,Nashik,19.8936,73.70894,102.68,13.66,2.0,719.8,50.4,659.4,780.3,14.5,215.8,8.0,6.0,4.0,72.0,6.0,4.0,0.0
MH_487_551067,Umbarkon,Umbarkon,Igatpuri,Nashik,19.74636,73.66859,98.82,25.96,3.0,737.4,51.6,675.5,799.4,14.5,214.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551129,Ghodewadi,Ghodewadi,Igatpuri,Nashik,19.69124,73.75378,105.06,33.44,1.0,683.8,47.9,626.4,741.3,14.5,217.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551130,Sherawadi,Sherawadi,Igatpuri,Nashik,19.70216,73.76748,106.8,32.09,0.7,676.1,47.3,619.3,732.9,14.5,218.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551131,Taked Bk,Taked Bk,Igatpuri,Nashik,19.6934,73.76265,106.02,33.1,0.8,678.6,47.5,621.6,735.6,14.5,218.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550892,Metkawara,Metkawara,Trimbakeshwar,Nashik,19.99628,73.45621,75.95,9.93,43.3,876.1,61.3,802.5,949.7,14.5,205.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_551128,Bambalewadi,Bambalewadi,Igatpuri,Nashik,19.70036,73.75529,105.52,32.41,1.0,683.3,47.8,626.0,740.7,14.5,217.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550890,Nandgaon,Nandgaon,Trimbakeshwar,Nashik,20.03091,73.44233,74.74,13.64,42.1,886.0,62.0,811.6,960.4,14.5,204.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550891,Torangan,Torangan,Trimbakeshwar,Nashik,19.99787,73.4314,73.36,12.15,41.0,891.1,62.4,816.2,965.9,14.5,204.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550893,Welunje,Welunje,Trimbakeshwar,Nashik,20.0171,73.48049,78.6,10.01,44.7,862.5,60.4,790.0,935.0,14.5,206.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550905,Amboli,Amboli,Trimbakeshwar,Nashik,19.98368,73.49073,79.51,6.36,44.9,854.8,59.8,783.1,926.6,14.5,206.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550906,Ambai,Ambai,Trimbakeshwar,Nashik,19.96187,73.47249,77.6,6.48,44.3,864.8,60.5,792.2,937.4,14.5,205.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550920,Umbharande,Umbharande,Trimbakeshwar,Nashik,19.93313,73.45056,75.42,8.34,42.9,876.7,61.4,803.0,950.3,14.5,204.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550907,Kachurli,Kachurli,Trimbakeshwar,Nashik,19.94695,73.4997,80.49,3.26,45.0,847.8,59.3,776.6,918.9,14.5,207.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550919,Kalmuste,Kalmuste,Trimbakeshwar,Nashik,19.92343,73.47156,77.68,6.38,44.3,863.6,60.5,791.0,936.2,14.5,205.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550917,Metghar Killa,Metghar Killa,Trimbakeshwar,Nashik,19.91663,73.51979,82.77,2.81,44.6,834.4,58.4,764.3,904.5,14.5,207.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550918,Talegaon Trimbak,Talegaon Trimbak,Trimbakeshwar,Nashik,19.92495,73.50102,80.75,3.46,45.0,846.0,59.2,775.0,917.1,14.5,207.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550908,Sapgaon,Sapgaon,Trimbakeshwar,Nashik,19.95449,73.51423,81.98,2.31,44.8,839.4,58.8,768.9,910.0,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550904,Shirasgaon,Shirasgaon,Trimbakeshwar,Nashik,19.97184,73.51331,81.86,3.95,44.8,840.7,58.9,770.1,911.4,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550909,Pimplad Trimbak,Pimplad Trimbak,Trimbakeshwar,Nashik,19.9637,73.53249,83.87,2.65,44.1,828.9,58.0,759.3,898.5,14.5,208.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550914,Pegalwadi Tryambak,Pegalwadi Tryambak,Trimbakeshwar,Nashik,19.94162,73.5561,86.4,2.73,42.3,813.7,57.0,745.3,882.1,14.5,209.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_251441,Trimbak,Trimbak,Central,Nashik,19.93911,73.53111,83.8,0.15,44.1,828.6,58.0,759.0,898.2,14.5,208.3,12.0,14.0,10.0,58.0,4.0,2.0,0.0
MH_487_550923,Vadholi,Vadholi,Trimbakeshwar,Nashik,19.92852,73.62046,93.19,9.54,33.7,774.5,54.2,709.5,839.5,14.5,212.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550962,Shivangaon,Shivangaon,Nashik,Nashik,20.02768,73.62434,93.67,13.87,33.0,776.6,54.4,711.4,841.9,14.5,212.2,8.0,6.0,4.0,72.0,6.0,4.0,0.0
MH_487_550913,Anjanneri,Anjanneri,Trimbakeshwar,Nashik,19.95277,73.59483,90.41,6.92,37.6,791.0,55.4,724.5,857.5,14.5,211.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550912,Chokore,Chokore,Trimbakeshwar,Nashik,19.98325,73.60271,91.21,8.99,36.4,787.6,55.1,721.5,853.7,14.5,211.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550903,Dhumodi,Dhumodi,Trimbakeshwar,Nashik,19.993,73.51585,82.16,6.08,44.8,840.2,58.8,769.6,910.7,14.5,207.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550910,Talwade Trimbak,Talwade Trimbak,Trimbakeshwar,Nashik,19.9719,73.55869,86.6,4.64,42.0,813.5,56.9,745.2,881.8,14.5,209.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550900,Ganeshgaon Waghera,Ganeshgaon Waghera,Trimbakeshwar,Nashik,20.015,73.518,82.49,8.43,44.7,839.9,58.8,769.3,910.4,14.5,207.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550902,Bramhanwade,Bramhanwade,Trimbakeshwar,Nashik,19.99549,73.53859,84.55,6.24,43.7,826.6,57.9,757.2,896.1,14.5,208.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550911,Beze,Beze,Trimbakeshwar,Nashik,19.99354,73.57562,88.41,7.63,40.1,804.3,56.3,736.8,871.9,14.5,210.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550899,Divyachapada,Divyachapada,Trimbakeshwar,Nashik,20.0193,73.54229,85.06,8.91,43.4,825.5,57.8,756.1,894.9,14.5,208.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550898,Pmpri Trimbak,Pmpri Trimbak,Trimbakeshwar,Nashik,20.00967,73.56611,87.48,8.62,41.2,810.8,56.8,742.6,878.9,14.5,209.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550897,Hirdi,Hirdi,Trimbakeshwar,Nashik,20.03232,73.56535,87.56,10.91,41.3,812.2,56.9,744.0,880.5,14.5,209.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550961,Govindrur,Govindrur,Nashik,Nashik,20.02752,73.58639,89.71,11.38,38.8,799.4,56.0,732.2,866.6,14.5,210.6,8.0,6.0,4.0,72.0,6.0,4.0,0.0
MH_487_550965,Rajewadi,Rajewadi,Nashik,Nashik,20.01274,73.59616,90.63,10.64,37.4,792.9,55.5,726.3,859.5,14.5,211.0,8.0,6.0,4.0,72.0,6.0,4.0,0.0
MH_487_550964,Ganeshgaon Trambak,Ganeshgaon Trambak,Nashik,Nashik,20.0126,73.62258,93.39,12.6,33.3,777.0,54.4,711.7,842.3,14.5,212.1,8.0,6.0,4.0,72.0,6.0,4.0,0.0
MH_487_550901,Vinayaknagar,Vinayaknagar,Trimbakeshwar,Nashik,20.01119,73.51449,82.1,8.08,44.8,841.8,58.9,771.1,912.5,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550915,Pegalwadi,Pegalwadi,Trimbakeshwar,Nashik,19.92497,73.56754,87.69,4.27,41.1,806.1,56.4,738.4,873.8,14.5,209.8,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550869,Nandurkipada,Nandurkipada,Trimbakeshwar,Nashik,20.08525,73.41517,72.72,20.12,39.0,904.7,63.3,828.8,980.7,14.5,203.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550877,Adgaon,Adgaon,Trimbakeshwar,Nashik,20.03683,73.41494,71.95,16.14,38.9,902.7,63.2,826.9,978.5,14.5,203.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550846,Gadadvane,Gadadvane,Trimbakeshwar,Nashik,20.08342,73.43106,74.32,19.01,40.9,895.1,62.7,819.9,970.4,14.5,204.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550887,Kharwal,Kharwal,Trimbakeshwar,Nashik,20.06096,73.43405,74.25,16.78,41.3,892.3,62.5,817.3,967.3,14.5,204.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550889,Varasvihir,Varasvihir,Trimbakeshwar,Nashik,20.05239,73.46442,77.28,14.25,43.9,873.7,61.2,800.3,947.1,14.5,205.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550885,Vaghera,Vaghera,Trimbakeshwar,Nashik,20.06253,73.49368,80.45,14.14,45.0,856.6,60.0,784.6,928.6,14.5,206.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550790,Devivchamal,Devivchamal,Peint,Nashik,20.1454,73.47846,80.57,23.46,44.6,869.5,60.9,796.4,942.5,14.5,206.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550791,Patharpada,Patharpada,Peint,Nashik,20.13819,73.49382,81.95,22.36,45.0,859.9,60.2,787.7,932.2,14.5,206.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550894,Gorthan,Gorthan,Trimbakeshwar,Nashik,20.03488,73.51532,82.37,10.66,44.8,842.4,59.0,771.6,913.2,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550845,Belpali,Belpali,Trimbakeshwar,Nashik,20.09079,73.44492,75.88,18.98,42.4,887.1,62.1,812.6,961.7,14.5,204.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550844,Waygholpada,Waygholpada,Trimbakeshwar,Nashik,20.09075,73.457,77.13,18.42,43.4,879.9,61.6,806.0,953.8,14.5,205.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550840,Jategaon Kh,Jategaon Kh,Trimbakeshwar,Nashik,20.08801,73.50637,82.16,16.64,45.0,850.1,59.5,778.7,921.5,14.5,207.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550886,Ghodhadyachapada,Ghodhadyachapada,Trimbakeshwar,Nashik,20.05641,73.50514,81.56,13.2,45.0,849.5,59.5,778.1,920.9,14.5,207.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550888,Virnagar,Virnagar,Trimbakeshwar,Nashik,20.05269,73.43068,73.78,16.27,40.9,894.0,62.6,818.8,969.1,14.5,204.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550811,Amlon,Amlon,Peint,Nashik,20.13521,73.51418,83.95,21.77,44.8,847.6,59.3,776.4,918.7,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550831,Khairaipali,Khairaipali,Trimbakeshwar,Nashik,20.14333,73.41083,73.68,25.81,38.4,910.0,63.7,833.5,986.4,14.5,203.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550848,Thanapada,Thanapada,Trimbakeshwar,Nashik,20.11979,73.40416,72.37,23.93,37.4,912.9,63.9,836.2,989.6,14.5,203.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550847,Nirgude,Nirgude,Trimbakeshwar,Nashik,20.10998,73.42887,74.65,21.65,40.7,897.6,62.8,822.3,973.0,14.5,204.0,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550792,Chikadi,Chikadi,Peint,Nashik,20.1403,73.48764,81.37,22.71,44.9,863.7,60.5,791.1,936.3,14.5,206.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550794,Homepada,Homepada,Peint,Nashik,20.13362,73.48033,80.46,22.15,44.7,867.8,60.7,795.0,940.7,14.5,206.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550836,Harsul,Harsul,Trimbakeshwar,Nashik,20.11791,73.45716,77.72,21.2,43.4,881.0,61.7,807.0,955.0,14.5,205.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550837,Sapatpali,Sapatpali,Trimbakeshwar,Nashik,20.12454,73.48597,80.81,21.03,44.8,864.0,60.5,791.4,936.6,14.5,206.4,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550838,Chirapali,Chirapali,Trimbakeshwar,Nashik,20.11388,73.49305,81.3,19.72,45.0,859.3,60.2,787.1,931.5,14.5,206.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550834,Dalpatpur,Dalpatpur,Trimbakeshwar,Nashik,20.13281,73.44066,76.41,23.38,41.9,891.6,62.4,816.7,966.5,14.5,204.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550835,Chikhalpada,Chikhalpada,Trimbakeshwar,Nashik,20.13911,73.44993,77.51,23.67,42.8,886.3,62.0,811.9,960.7,14.5,204.9,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550843,Chinchwad,Chinchwad,Trimbakeshwar,Nashik,20.09342,73.48108,79.65,17.81,44.7,865.6,60.6,792.8,938.3,14.5,206.2,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550842,Khoripada,Khoripada,Trimbakeshwar,Nashik,20.09976,73.47881,79.54,18.55,44.6,867.2,60.7,794.4,940.0,14.5,206.1,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550833,Hattipada,Hattipada,Trimbakeshwar,Nashik,20.12661,73.44512,76.7,22.57,42.4,888.6,62.2,814.0,963.3,14.5,204.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550809,Dhanshet,Dhanshet,Peint,Nashik,20.14651,73.53647,86.49,22.97,43.8,834.7,58.4,764.6,904.8,14.5,208.5,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550812,Sasune,Sasune,Peint,Nashik,20.12186,73.53732,86.01,20.24,43.8,833.1,58.3,763.1,903.0,14.5,208.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550813,Kulwandi,Kulwandi,Peint,Nashik,20.13559,73.55561,88.18,21.91,42.3,822.7,57.6,753.6,891.9,14.5,209.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550839,Saraste,Saraste,Trimbakeshwar,Nashik,20.11881,73.51511,83.66,19.94,44.8,846.3,59.2,775.2,917.3,14.5,207.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550817,Dhulghat,Dhulghat,Peint,Nashik,20.14102,73.60241,93.09,23.6,36.5,794.9,55.6,728.2,861.6,14.5,211.3,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550816,Pate,Pate,Peint,Nashik,20.14593,73.58577,91.5,23.63,38.8,805.1,56.4,737.4,872.8,14.5,210.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550895,Malegaon,Malegaon,Trimbakeshwar,Nashik,20.03726,73.5386,84.82,10.85,43.7,828.5,58.0,758.9,898.1,14.5,208.6,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550896,Rohile,Rohile,Trimbakeshwar,Nashik,20.05218,73.56488,87.71,13.0,41.4,813.4,56.9,745.1,881.7,14.5,209.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550880,Shivaji Nagar,Shivaji Nagar,Trimbakeshwar,Nashik,20.10644,73.5635,88.38,18.84,41.5,816.7,57.2,748.0,885.3,14.5,209.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
MH_487_550841,Jategaon Bk,Jategaon Bk,Trimbakeshwar,Nashik,20.10183,73.51667,83.48,18.05,44.8,844.6,59.1,773.7,915.5,14.5,207.7,52.0,18.0,8.0,16.0,2.0,4.0,0.0
