panchayat_id,panchayat_name,village_name,block_name,district_name,centroid_lat,centroid_lon,dist_to_coast_km,dist_to_water_km,historical_rain_bias,elevation_mean,elevation_std,elevation_min,elevation_max,slope_mean,aspect_mean,lulc_tree_pct,lulc_shrub_pct,lulc_grass_pct,lulc_crop_pct,lulc_urban_pct,lulc_water_pct,lulc_bare_pct,block_rain_mean,block_temp_max,block_temp_min,layer_b_deviation,layer_c_residual,downscaled_rain_pred,rain_ci_lower_80,rain_ci_upper_80,rain_ci_lower_95,rain_ci_upper_95,uncertainty_std,confidence_level,dominant_factor,forecast_source,forecast_status,forecast_issued_date,forecast_valid_date,forecast_source_url,observed_24h_mm,observed_24h_date,observed_24h_status,downscaled_tmax_pred,downscaled_tmin_pred,downscaled_rh_pred
MH_PUNE_556651,Lavhi Kh,Lavhi Kh,Velhe,Pune,18.25994,73.70353,81.92,33.77,-0.1,791.1,63.3,696.2,886.1,3.0,207.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.39,-2.527300409529722,19.36,15.34,23.45,11.58,25.78,3.58,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,67.7
MH_PUNE_556859,Palsoshi,Palsoshi,Bhor,Pune,18.07399,73.83643,84.24,50.73,-2.5,749.0,59.9,659.1,838.8,3.0,211.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,1.26,-2.956679737484097,17.7,13.82,21.39,9.95,24.39,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,67.1
MH_PUNE_556650,Dadvadi,Dadvadi,Velhe,Pune,18.25828,73.6972,81.28,34.25,0.3,840.5,67.2,739.7,941.3,14.0,206.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.78,-2.474730915900711,17.72,13.65,21.53,9.38,24.24,3.86,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.6,19.1,67.1
MH_PUNE_556649,Pimpri,Pimpri,Velhe,Pune,18.25867,73.68678,80.44,34.74,1.3,798.6,63.9,702.7,894.4,14.0,206.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.51,-2.3930580416275817,19.64,15.63,23.13,11.26,26.94,3.93,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,67.9
MH_PUNE_556668,Kodavadi,Kodavadi,Velhe,Pune,18.25113,73.75855,86.04,32.48,-1.1,737.2,59.0,648.7,825.7,3.0,209.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-2.876791119024788,17.12,13.89,20.58,9.52,23.94,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,66.8
MH_PUNE_556616,Pal Kh,Pal Kh,Velhe,Pune,18.25093,73.66851,78.39,36.46,3.0,850.0,68.0,748.0,952.0,14.0,205.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.85,-2.2320398853210817,18.23,14.35,21.86,10.5,24.9,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.6,19.1,67.3
MH_PUNE_556698,Kolavadi,Kolavadi,Bhor,Pune,18.26041,73.83271,93.14,30.03,-2.4,647.5,51.8,569.8,725.2,3.0,211.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.270216020107166,16.7,12.62,20.11,9.34,23.39,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,66.7
MH_PUNE_556667,Suruvad,Suruvad,Velhe,Pune,18.25011,73.76855,86.85,32.29,-1.2,812.3,65.0,714.8,909.8,3.0,209.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-2.931365865330921,17.05,13.19,20.72,9.08,23.74,3.79,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.7,19.2,66.8
MH_PUNE_556666,Vadgaon,Vadgaon,Velhe,Pune,18.25006,73.77793,87.67,32.04,-1.4,781.5,62.5,687.7,875.2,3.0,209.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-2.9827350680677616,17.33,13.26,21.02,9.14,23.68,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,66.9
MH_PUNE_556665,Sonde Mathana,Sonde Mathana,Velhe,Pune,18.25148,73.78662,88.52,31.68,-1.6,714.7,57.2,628.9,800.5,3.0,210.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.0329670256642323,16.95,12.44,20.5,9.61,24.22,3.68,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,66.8
MH_PUNE_556664,Sonde Sarpale,Sonde Sarpale,Velhe,Pune,18.24931,73.79317,88.96,31.78,-1.7,684.2,54.7,602.2,766.3,3.0,210.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.058523472499427,17.0,13.34,20.87,10.24,23.61,3.54,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,66.8
MH_PUNE_556617,Khopde Wadi,Khopde Wadi,Velhe,Pune,18.24531,73.63235,75.04,39.11,6.4,875.5,70.0,770.5,980.5,14.0,204.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.13,-1.9228596943643548,21.44,16.89,24.93,13.82,28.02,3.66,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.4,18.9,68.6
MH_PUNE_556670,Asani Manjai,Asani Manjai,Velhe,Pune,18.24471,73.73639,83.71,33.91,-0.7,863.1,69.0,759.6,966.6,3.0,208.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.7204250430014145,17.18,13.93,21.02,9.33,23.85,3.66,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.4,18.9,66.9
MH_PUNE_556663,Sonde Karla,Sonde Karla,Velhe,Pune,18.24686,73.80038,89.45,31.92,-1.8,683.4,54.7,601.3,765.4,3.0,210.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.085067466327308,16.99,13.43,21.74,9.29,23.75,3.71,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,66.8
MH_PUNE_556671,Gunjavane,Gunjavane,Velhe,Pune,18.23801,73.70094,80.24,36.08,-0.0,1006.2,80.5,885.5,1127.0,3.0,206.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.74,-2.4613586720082146,17.63,13.88,21.54,8.71,24.3,3.88,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.4,17.9,67.1
MH_PUNE_556662,Sonde Hiroji,Sonde Hiroji,Velhe,Pune,18.24618,73.8192,91.09,31.73,-2.1,833.5,66.7,733.4,933.5,3.0,211.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.1668052437194327,16.95,13.17,20.74,9.32,23.43,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.6,19.1,66.8
MH_PUNE_556669,Asani Damguda,Asani Damguda,Velhe,Pune,18.23998,73.74635,84.28,34.05,-0.8,799.9,64.0,703.9,895.9,3.0,208.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.7702758648477523,17.14,13.64,21.33,10.11,23.53,3.69,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.8,19.3,66.9
MH_PUNE_556618,Bhalvadi,Bhalvadi,Velhe,Pune,18.23373,73.6262,73.72,40.53,7.0,672.1,53.8,591.4,752.8,14.0,204.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.54,-1.8697753655994216,22.24,18.95,26.59,13.58,28.69,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,68.9
MH_PUNE_556739,Guhini,Guhini,Bhor,Pune,18.23157,73.6472,75.29,39.49,5.0,771.2,61.7,678.7,863.8,14.0,204.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.56,-2.0408795081493274,21.78,17.42,26.04,14.14,29.97,3.94,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.1,19.6,68.7
MH_PUNE_556700,Tambhad,Tambhad,Bhor,Pune,18.23628,73.83394,91.84,32.7,-2.4,657.1,52.6,578.2,736.0,3.0,211.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.195304861715052,17.02,12.86,20.6,8.94,23.72,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,66.8
MH_PUNE_556701,Hatve Kh,Hatve Kh,Bhor,Pune,18.23393,73.84647,92.84,32.92,-2.6,656.9,52.5,578.1,735.6,3.0,212.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.64,-3.2357954331146335,16.94,12.86,20.73,8.96,23.29,3.63,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,66.8
MH_PUNE_556740,Khulshi,Khulshi,Bhor,Pune,18.22731,73.65871,75.96,39.25,3.9,798.8,63.9,702.9,894.6,14.0,205.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.39,-2.1287537370491307,19.55,14.68,23.73,11.71,26.02,3.75,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.9,19.4,67.8
MH_PUNE_556750,Karandi Kh,Karandi Kh,Bhor,Pune,18.22976,73.77732,86.37,34.26,-1.4,717.4,57.4,631.3,803.5,3.0,209.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.917345551144929,17.22,13.14,21.34,8.82,24.23,3.9,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,66.9
MH_PUNE_556749,Vadhane,Vadhane,Bhor,Pune,18.23424,73.7666,85.7,34.04,-1.2,628.6,50.3,553.2,704.1,3.0,209.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.87232709724582,17.2,13.29,21.18,9.48,23.86,3.65,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,66.9
MH_PUNE_556752,Tale Mhasavali,Tale Mhasavali,Bhor,Pune,18.22546,73.78761,87.04,34.5,-1.6,722.2,57.8,635.5,808.9,3.0,210.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.957731620064271,17.39,13.39,21.54,9.8,24.38,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,67.0
MH_PUNE_556753,Gorad Mhashivali,Gorad Mhashivali,Bhor,Pune,18.2262,73.80121,88.3,34.17,-1.8,674.5,54.0,593.5,755.5,3.0,210.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.025288531725291,17.23,13.07,21.44,9.48,23.71,3.65,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,66.9
MH_PUNE_556748,Karandi Bk,Karandi Bk,Bhor,Pune,18.23313,73.75137,84.29,34.61,-0.9,633.5,50.7,557.4,709.5,3.0,208.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.7819110838786947,17.26,13.71,20.87,9.19,23.76,3.69,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,66.9
MH_PUNE_556742,Dere,Dere,Bhor,Pune,18.21092,73.68191,76.85,39.67,1.7,822.7,65.8,724.0,921.4,14.0,206.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.5,-2.2834268882607924,19.82,16.41,23.64,11.68,27.11,3.87,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.7,19.2,67.9
MH_PUNE_556754,Jogawadi,Jogawadi,Bhor,Pune,18.21779,73.81517,89.09,34.91,-2.1,675.1,54.0,594.1,756.1,3.0,211.2,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.0648797460516466,17.16,13.59,20.62,9.51,23.91,3.66,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,66.9
MH_PUNE_556746,Kambare Kh,Kambare Kh,Bhor,Pune,18.22492,73.73346,82.21,36.08,-0.6,659.0,52.7,579.9,738.0,3.0,208.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.652325112276683,17.34,13.28,21.36,9.47,24.47,3.83,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,66.9
MH_PUNE_556744,Male,Male,Bhor,Pune,18.21669,73.70223,78.97,38.17,-0.0,670.6,53.6,590.2,751.0,3.0,207.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.75,-2.432073805732748,19.86,15.56,23.82,12.1,26.23,3.72,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.7,20.2,67.9
MH_PUNE_556844,Vadtumbi,Vadtumbi,Bhor,Pune,18.058,73.77692,77.73,53.05,-1.4,834.3,66.7,734.2,934.3,3.0,209.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,1.26,-2.6801359337866892,18.12,13.8,21.88,11.41,24.82,3.55,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.6,19.1,67.2
MH_PUNE_556759,Chandavane,Chandavane,Bhor,Pune,18.19998,73.65626,73.93,42.01,4.2,653.0,52.2,574.7,731.3,14.0,205.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.54,-2.091765789485133,21.7,17.27,26.62,13.74,28.19,3.76,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,68.7
MH_PUNE_556745,Kurunji,Kurunji,Bhor,Pune,18.2183,73.72048,80.66,37.26,-0.4,625.4,50.0,550.4,700.4,3.0,207.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.5557153048992207,17.34,13.45,20.61,8.97,24.21,3.83,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,66.9
MH_PUNE_556755,Mazgaon,Mazgaon,Bhor,Pune,18.21573,73.8264,90.0,35.03,-2.3,737.4,59.0,648.9,825.9,3.0,211.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.1071399035990988,16.99,13.04,20.58,9.31,24.05,3.81,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.3,19.8,66.8
MH_PUNE_556751,Vakambe,Vakambe,Bhor,Pune,18.2165,73.78498,86.28,35.53,-1.5,636.5,50.9,560.2,712.9,3.0,210.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.9204349983109155,17.14,12.94,21.48,9.36,24.14,3.81,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,66.9
MH_PUNE_556758,Kumbale,Kumbale,Bhor,Pune,18.20292,73.63782,72.56,42.71,5.9,752.4,60.2,662.1,842.7,14.0,204.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.56,-1.958421498858999,22.22,17.88,26.3,15.26,29.08,3.65,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,68.9
MH_PUNE_556756,Lavheri,Lavheri,Bhor,Pune,18.21083,73.83654,90.66,35.52,-2.5,746.5,59.7,657.0,836.1,3.0,212.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.1358930996764873,17.15,13.37,21.21,9.57,23.95,3.68,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,66.9
MH_PUNE_556770,Rajghar,Rajghar,Bhor,Pune,18.20508,73.77301,84.54,37.03,-1.3,697.6,55.8,613.9,781.3,3.0,209.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.831393708101133,17.09,13.99,20.45,9.29,23.92,3.51,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.5,20.0,66.8
MH_PUNE_556769,Velvand,Velvand,Bhor,Pune,18.20093,73.75781,82.93,37.86,-1.0,876.5,70.1,771.4,981.7,3.0,209.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.7411676037424795,17.25,13.68,22.01,9.68,23.7,3.67,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.3,18.8,66.9
MH_PUNE_556743,Bhandravali,Bhandravali,Bhor,Pune,18.2039,73.69762,77.76,39.67,0.2,723.3,57.9,636.5,810.2,14.0,206.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,2.64,-2.381644663418043,20.04,16.3,23.76,13.04,26.98,3.73,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,68.0
MH_PUNE_556757,Harnas,Harnas,Bhor,Pune,18.20544,73.84578,91.22,36.09,-2.6,696.1,55.7,612.5,779.6,3.0,212.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.159291851618918,16.95,13.56,20.43,9.56,23.18,3.55,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.5,20.0,66.8
MH_PUNE_556764,Nanavale,Nanavale,Bhor,Pune,18.19519,73.72449,79.6,39.52,-0.4,680.8,54.5,599.1,762.6,3.0,207.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.5383461732087427,17.36,13.45,21.12,9.27,24.03,3.75,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.6,20.1,66.9
MH_PUNE_556771,Pasure,Pasure,Bhor,Pune,18.19245,73.79881,86.18,37.92,-1.8,775.1,62.0,682.1,868.1,3.0,210.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.9298670479516304,17.29,13.88,20.77,9.61,23.86,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.0,19.5,66.9
MH_PUNE_556760,Bope,Bope,Bhor,Pune,18.18561,73.63008,70.76,44.78,6.6,656.3,52.5,577.5,735.0,14.0,204.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.54,-1.9019326205245466,21.97,18.62,26.25,14.45,28.24,3.62,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,68.8
MH_PUNE_556773,Karnvadi,Karnvadi,Bhor,Pune,18.18966,73.81173,87.22,38.06,-2.0,641.4,51.3,564.4,718.3,3.0,211.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.9827294265102995,17.28,13.43,21.41,9.34,24.25,3.82,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.9,20.4,66.9
MH_PUNE_556786,Brahmanghar,Brahmanghar,Bhor,Pune,18.16647,73.78279,83.3,41.04,-1.5,711.0,56.9,625.6,796.3,3.0,210.0,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.8041985933247684,17.02,12.9,20.62,9.74,23.95,3.74,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.4,19.9,66.8
MH_PUNE_556774,Mhalavadi,Mhalavadi,Bhor,Pune,18.18602,73.82058,87.85,38.37,-2.2,622.0,49.8,547.3,696.7,3.0,211.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.0139797326327207,17.11,13.44,20.69,9.58,23.99,3.66,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,66.8
MH_PUNE_556763,Kondgaon,Kondgaon,Bhor,Pune,18.16915,73.70034,75.9,43.12,-0.0,858.8,68.7,755.8,961.9,3.0,206.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.74,-2.357464398743084,17.89,14.23,21.91,9.65,24.41,3.81,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.5,19.0,67.2
MH_PUNE_556761,Sangvi,Sangvi,Bhor,Pune,18.17399,73.66962,73.46,43.93,2.9,629.4,50.4,553.8,705.0,14.0,205.8,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,4.54,-2.16817489887383,21.8,16.95,25.25,13.93,28.53,3.78,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.0,20.5,68.7
MH_PUNE_556785,Mahude Bk,Mahude Bk,Bhor,Pune,18.16634,73.79389,84.33,40.87,-1.7,662.0,53.0,582.5,741.5,3.0,210.4,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.8570173869490514,17.1,13.6,20.76,9.75,23.41,3.47,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.8,20.3,66.8
MH_PUNE_556767,Jayatpad,Jayatpad,Bhor,Pune,18.17669,73.753,81.11,40.6,-1.0,949.6,76.0,835.6,1063.6,3.0,208.9,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.669291074998805,17.02,13.25,21.04,9.15,24.3,3.77,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,26.8,18.3,66.8
MH_PUNE_556766,Pangari,Pangari,Bhor,Pune,18.17801,73.73335,79.4,41.03,-0.6,742.4,59.4,653.3,831.5,3.0,208.1,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.5628289626757175,17.56,13.31,22.13,9.86,24.39,3.68,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,28.2,19.7,67.0
MH_PUNE_556765,Dehen,Dehen,Bhor,Pune,18.17006,73.72006,77.74,42.31,-0.4,860.4,68.8,757.2,963.6,3.0,207.6,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.4754784305100923,17.48,13.5,20.97,9.75,23.93,3.66,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,27.4,18.9,67.0
MH_PUNE_556826,Venavadi,Venavadi,Bhor,Pune,18.14637,73.84615,88.29,42.66,-2.6,613.1,49.1,539.5,686.8,3.0,212.3,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-3.0572092117667586,17.03,13.17,20.51,9.65,23.9,3.56,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.1,20.6,66.8
MH_PUNE_556827,Shirvali Tarf Bhor,Shirvali Tarf Bhor,Bhor,Pune,18.14831,73.83066,86.9,42.49,-2.4,598.4,47.9,526.5,670.2,3.0,211.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.73,-2.9942017043967706,17.16,13.36,20.94,9.07,24.38,3.88,MODERATE,Rain-Shadow Plateau Topography,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.2,20.7,66.9
MH_PUNE_556797,Pisavare,Pisavare,Bhor,Pune,18.14544,73.80323,84.15,43.04,-1.9,604.8,48.4,532.2,677.4,3.0,210.7,48.0,18.0,8.0,18.0,3.0,5.0,0.0,20.0,29.5,21.0,0.5,-2.8688423286817937,17.14,13.7,20.9,9.09,23.6,3.7,MODERATE,Orographic Sahyadri Elevation Gradient,Manual demo override,MANUAL_OVERRIDE,,2026-09-09,,,,NOT_REQUESTED,29.1,20.6,66.9
